timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2025/03/18 01:11:49.753, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:49.753, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:49.754, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:49.755, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:49.755, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:49.756, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 47, 4 %, 2 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:50.757, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 4 %, 2 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:50.758, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:50.758, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:50.759, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:50.760, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:50.760, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:50.761, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:50.762, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 46, 3 %, 1 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:51.763, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 4 %, 1 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:51.763, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:51.764, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:51.766, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:51.767, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:51.768, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:51.768, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:51.769, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 46, 4 %, 2 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:52.770, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 5 %, 2 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:52.771, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:52.771, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:52.772, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:52.774, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 5 %, 3 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:52.774, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 5 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:52.775, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 5 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:52.776, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 46, 4 %, 1 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:53.776, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 5 %, 2 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:53.780, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:53.781, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 5 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:53.782, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 5 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:53.782, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:53.783, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P2, 4, 4, 45, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:53.783, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P2, 4, 4, 53, 4 %, 2 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:53.784, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P2, 4, 4, 46, 5 %, 2 %, 49140 MiB, 43660 MiB, 5016 MiB
2025/03/18 01:11:54.784, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 55, 4 %, 1 %, 49140 MiB, 43399 MiB, 5277 MiB
2025/03/18 01:11:54.785, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 50, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:54.786, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P2, 4, 4, 54, 4 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
2025/03/18 01:11:54.786, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P2, 4, 4, 45, 3 %, 1 %, 49140 MiB, 43662 MiB, 5014 MiB
