Model,TP,PP,PP_Map,DTYPE,INT8_KV_Cache,Output_Lenght,Batch_Size,Latency,Memory-Pre-Run,Memory-After-Run,Time-Gen-Graph,Time-Prof
gptj-6b,1,2,14 14,int4,False,50,32,0.42674605051676434,10.3909912109375,12.4046630859375,243.88680744171143,13.144750833511353
gptj-6b,1,2,14 14,int4,False,100,32,0.8990264733632406,10.3909912109375,12.4046630859375,243.88680744171143,16.3080952167511
gptj-6b,1,2,14 14,int4,False,200,32,1.9818414052327473,10.3909912109375,14.2796630859375,243.88680744171143,22.453266382217407
gptj-6b,1,2,14 14,int4,False,50,64,0.6268433729807535,16.3851318359375,20.1937255859375,243.17136240005493,14.649094343185425
gptj-6b,1,2,14 14,int4,False,100,64,1.3056127230326335,16.3851318359375,20.1937255859375,243.17136240005493,18.704018592834473
gptj-6b,1,2,14 14,int4,False,200,64,2.9758005936940513,16.3851318359375,24.6937255859375,243.17136240005493,29.0627601146698
gptj-6b,1,3,10 9 9,float16,False,50,1,0.9443840185801188,13.36871337890625,13.78668212890625,153.36886930465698,20.67369246482849
gptj-6b,1,3,10 9 9,float16,False,100,1,1.8884979883829753,13.36871337890625,13.82574462890625,153.36886930465698,26.629610061645508
gptj-6b,1,3,10 9 9,float16,False,200,1,3.780031601587931,13.36871337890625,13.84527587890625,153.36886930465698,37.4438898563385
gptj-6b,1,3,10 9 9,float16,False,50,8,0.9555095036824545,15.52886962890625,16.34527587890625,189.10156631469727,23.200084686279297
gptj-6b,1,3,10 9 9,float16,False,100,8,1.9236667156219482,15.67144775390625,16.36090087890625,189.10156631469727,28.286654233932495
gptj-6b,1,3,10 9 9,float16,False,200,8,3.8979592323303223,15.59136962890625,16.79449462890625,189.10156631469727,39.01683473587036
gptj-6b,1,3,10 9 9,float16,False,50,16,0.9882270495096842,17.52886962890625,18.80816650390625,190.07317781448364,22.316510677337646
gptj-6b,1,3,10 9 9,float16,False,100,16,1.9974407354990642,17.52886962890625,18.80816650390625,190.07317781448364,28.676705598831177
gptj-6b,1,3,10 9 9,float16,False,200,16,4.1160188515981035,17.52886962890625,19.77691650390625,190.07317781448364,40.404897928237915
gptj-6b,1,3,10 9 9,float16,False,50,32,1.0463072458902996,25.02886962890625,27.49566650390625,223.94452118873596,22.02613592147827
gptj-6b,1,3,10 9 9,float16,False,100,32,2.1529653072357178,25.02886962890625,27.30816650390625,223.94452118873596,29.762365341186523
gptj-6b,1,3,10 9 9,float16,False,200,32,4.486583312352498,25.02886962890625,29.18316650390625,223.94452118873596,43.13602328300476
gptj-6b,1,3,10 9 9,float16,False,50,64,1.1581451892852783,31.02301025390625,35.22222900390625,189.33816742897034,22.092577934265137
gptj-6b,1,3,10 9 9,float16,False,100,64,2.376488129297892,31.39801025390625,36.84722900390625,189.33816742897034,30.260554790496826
gptj-6b,1,3,10 9 9,float16,False,200,64,5.1231381098429365,31.02301025390625,38.47222900390625,189.33816742897034,45.84394073486328
gptj-6b,1,3,10 9 9,int8,False,50,1,0.512305498123169,8.14996337890625,8.49371337890625,255.61236262321472,16.774895906448364
gptj-6b,1,3,10 9 9,int8,False,100,1,1.0264635880788167,8.08746337890625,8.53277587890625,255.61236262321472,21.0400812625885
gptj-6b,1,3,10 9 9,int8,False,200,1,2.0535878340403237,8.08746337890625,8.55230712890625,255.61236262321472,26.30133605003357
gptj-6b,1,3,10 9 9,int8,False,50,8,0.5453868707021078,10.02886962890625,10.81793212890625,283.50755763053894,17.8399555683136
gptj-6b,1,3,10 9 9,int8,False,100,8,1.102405309677124,10.02886962890625,10.83355712890625,283.50755763053894,21.607244968414307
gptj-6b,1,3,10 9 9,int8,False,200,8,2.2581615447998047,10.02886962890625,11.31402587890625,283.50755763053894,27.735180854797363
gptj-6b,1,3,10 9 9,int8,False,50,16,0.5696818033854166,12.27886962890625,13.57769775390625,243.82351183891296,17.34240198135376
gptj-6b,1,3,10 9 9,int8,False,100,16,1.159883181254069,12.27886962890625,13.54644775390625,243.82351183891296,21.127368450164795
gptj-6b,1,3,10 9 9,int8,False,200,16,2.4334164460500083,12.27886962890625,14.51519775390625,243.82351183891296,28.46617293357849
gptj-6b,1,3,10 9 9,int8,False,50,32,0.6090795993804932,16.77886962890625,18.98394775390625,282.7839629650116,17.594701290130615
gptj-6b,1,3,10 9 9,int8,False,100,32,1.2799533208211262,16.77886962890625,18.98394775390625,282.7839629650116,22.661975860595703
gptj-6b,1,3,10 9 9,int8,False,200,32,2.7370890776316323,16.77886962890625,21.04644775390625,282.7839629650116,30.136863470077515
gptj-6b,1,3,10 9 9,int8,False,50,64,0.7462917963663737,26.94097900390625,29.96051025390625,283.7459497451782,18.14602541923523
gptj-6b,1,3,10 9 9,int8,False,100,64,1.5477436383565266,26.89996337890625,30.21051025390625,283.7459497451782,23.17672085762024
gptj-6b,1,3,10 9 9,int8,False,200,64,3.45751690864563,25.77301025390625,35.46051025390625,283.7459497451782,34.4018440246582
gptj-6b,1,3,10 9 9,int4,False,50,1,0.31324036916097003,5.48394775390625,5.86871337890625,242.65954899787903,15.091679334640503
gptj-6b,1,3,10 9 9,int4,False,100,1,0.6270693937937418,5.48394775390625,5.86871337890625,242.65954899787903,16.93236804008484
gptj-6b,1,3,10 9 9,int4,False,200,1,1.2627321879069011,5.54449462890625,5.92730712890625,242.65954899787903,20.595571994781494
gptj-6b,1,3,10 9 9,int4,False,50,8,0.34926358858744305,7.58746337890625,8.19293212890625,269.0108413696289,15.470353841781616
gptj-6b,1,3,10 9 9,int4,False,100,8,0.708716630935669,7.48199462890625,8.20855712890625,269.0108413696289,17.684074878692627
gptj-6b,1,3,10 9 9,int4,False,200,8,1.4717522462209065,7.72808837890625,8.65777587890625,269.0108413696289,22.23041605949402
gptj-6b,1,3,10 9 9,int4,False,50,16,0.3759891986846924,9.97808837890625,10.89019775390625,304.91722321510315,15.104820013046265
gptj-6b,1,3,10 9 9,int4,False,100,16,0.766521692276001,9.97808837890625,10.98394775390625,304.91722321510315,17.714529275894165
gptj-6b,1,3,10 9 9,int4,False,200,16,1.6545452276865642,10.25933837890625,11.82769775390625,304.91722321510315,22.901379585266113
gptj-6b,1,3,10 9 9,int4,False,50,32,0.41466530164082843,14.75933837890625,16.35894775390625,304.97716546058655,15.770553350448608
gptj-6b,1,3,10 9 9,int4,False,100,32,0.8877855936686198,14.75933837890625,16.42144775390625,304.97716546058655,18.88252282142639
gptj-6b,1,3,10 9 9,int4,False,200,32,1.952475865681966,15.32183837890625,18.54644775390625,304.97716546058655,24.94583010673523
gptj-6b,1,3,10 9 9,int4,False,50,64,0.6197524070739746,24.31597900390625,27.58551025390625,304.9018802642822,16.85627818107605
gptj-6b,1,3,10 9 9,int4,False,100,64,1.2890470027923584,24.31597900390625,28.21051025390625,304.9018802642822,20.75943088531494
gptj-6b,1,3,10 9 9,int4,False,200,64,2.9462215900421143,25.44097900390625,33.83551025390625,304.9018802642822,30.649609327316284
gptj-6b,1,4,7 7 7 7,float16,False,50,1,0.9428863525390625,14.596435546875,15.164794921875,174.99408221244812,23.133686780929565
gptj-6b,1,4,7 7 7 7,float16,False,100,1,1.888017733891805,14.555419921875,15.125732421875,174.99408221244812,29.41417622566223
gptj-6b,1,4,7 7 7 7,float16,False,200,1,3.7810426553090415,14.615966796875,15.223388671875,174.99408221244812,40.28298592567444
gptj-6b,1,4,7 7 7 7,float16,False,50,8,0.9554635683695475,17.342529296875,18.324951171875,179.94098114967346,23.468950748443604
gptj-6b,1,4,7 7 7 7,float16,False,100,8,1.9238474369049072,17.494873046875,18.293701171875,179.94098114967346,29.46199131011963
gptj-6b,1,4,7 7 7 7,float16,False,200,8,3.901200850804647,17.865966796875,18.711669921875,179.94098114967346,40.765135049819946
gptj-6b,1,4,7 7 7 7,float16,False,50,16,0.992055336634318,20.592529296875,22.069091796875,184.59371948242188,23.788385152816772
gptj-6b,1,4,7 7 7 7,float16,False,100,16,2.0085546175638833,20.592529296875,22.006591796875,184.59371948242188,30.216752290725708
gptj-6b,1,4,7 7 7 7,float16,False,200,16,4.131220102310181,20.592529296875,22.975341796875,184.59371948242188,42.506964921951294
gptj-6b,1,4,7 7 7 7,float16,False,50,32,1.0469064712524414,30.092529296875,32.569091796875,228.1100676059723,23.46866250038147
gptj-6b,1,4,7 7 7 7,float16,False,100,32,2.1546971797943115,30.092529296875,32.381591796875,228.1100676059723,31.020400285720825
gptj-6b,1,4,7 7 7 7,float16,False,200,32,4.49573810895284,30.092529296875,35.006591796875,228.1100676059723,44.31304717063904
gptj-6b,1,4,7 7 7 7,float16,False,50,64,1.160991907119751,41.004638671875,44.545654296875,225.0630385875702,24.634361505508423
gptj-6b,1,4,7 7 7 7,float16,False,100,64,2.384188969930013,41.004638671875,44.170654296875,225.0630385875702,32.03571438789368
gptj-6b,1,4,7 7 7 7,float16,False,200,64,5.144128958384196,40.086669921875,49.670654296875,225.0630385875702,48.715136766433716
gptj-6b,1,4,7 7 7 7,int8,False,50,1,0.5122272173563639,9.344482421875,9.815185546875,248.8950891494751,19.830623865127563
gptj-6b,1,4,7 7 7 7,int8,False,100,1,1.0241193771362305,9.385498046875,9.834716796875,248.8950891494751,23.248693227767944
gptj-6b,1,4,7 7 7 7,int8,False,200,1,2.0551653703053794,9.424560546875,9.893310546875,248.8950891494751,29.185827255249023
gptj-6b,1,4,7 7 7 7,int8,False,50,8,0.5446928342183431,12.063232421875,12.791748046875,271.9157657623291,20.063528537750244
gptj-6b,1,4,7 7 7 7,int8,False,100,8,1.1008129914601643,11.842529296875,12.760498046875,271.9157657623291,23.37326693534851
gptj-6b,1,4,7 7 7 7,int8,False,200,8,2.2542153199513755,12.324951171875,13.225341796875,271.9157657623291,30.164356470108032
gptj-6b,1,4,7 7 7 7,int8,False,50,16,0.5699644883473715,15.104248046875,16.207763671875,318.6008126735687,20.03623080253601
gptj-6b,1,4,7 7 7 7,int8,False,100,16,1.1639018058776855,15.104248046875,16.207763671875,318.6008126735687,23.83627152442932
gptj-6b,1,4,7 7 7 7,int8,False,200,16,2.435935099919637,15.762451171875,17.145263671875,318.6008126735687,31.105356216430664
gptj-6b,1,4,7 7 7 7,int8,False,50,32,0.6193352540334066,21.803466796875,23.301513671875,321.1303312778473,19.822227716445923
gptj-6b,1,4,7 7 7 7,int8,False,100,32,1.2788287003835042,21.803466796875,23.239013671875,321.1303312778473,24.455543279647827
gptj-6b,1,4,7 7 7 7,int8,False,200,32,2.7466426690419516,22.678466796875,25.989013671875,321.1303312778473,33.00220465660095
gptj-6b,1,4,7 7 7 7,int8,False,50,64,0.7481802304585775,34.672607421875,36.903076171875,320.98393654823303,21.287466764450073
gptj-6b,1,4,7 7 7 7,int8,False,100,64,1.551468292872111,34.672607421875,37.653076171875,320.98393654823303,25.661134958267212
gptj-6b,1,4,7 7 7 7,int8,False,200,64,3.4710206190745034,36.422607421875,42.153076171875,320.98393654823303,37.1435809135437
gptj-6b,1,4,7 7 7 7,int4,False,50,1,0.31227842966715497,6.760498046875,7.190185546875,321.43802666664124,17.99387836456299
gptj-6b,1,4,7 7 7 7,int4,False,100,1,0.6238520940144857,6.760498046875,7.190185546875,321.43802666664124,19.880387544631958
gptj-6b,1,4,7 7 7 7,int4,False,200,1,1.249970277150472,6.799560546875,7.287841796875,321.43802666664124,23.535858154296875
gptj-6b,1,4,7 7 7 7,int4,False,50,8,0.34961867332458496,9.369873046875,10.135498046875,292.4719126224518,18.00554871559143
gptj-6b,1,4,7 7 7 7,int4,False,100,8,0.7105190753936768,9.522216796875,10.151123046875,292.4719126224518,20.513771295547485
gptj-6b,1,4,7 7 7 7,int4,False,200,8,1.4673895835876465,9.666748046875,10.600341796875,292.4719126224518,24.798925399780273
gptj-6b,1,4,7 7 7 7,int4,False,50,16,0.3782321612040202,12.479248046875,13.582763671875,293.92875599861145,18.60278868675232
gptj-6b,1,4,7 7 7 7,int4,False,100,16,0.7713364760080973,12.699951171875,13.582763671875,293.92875599861145,20.749568462371826
gptj-6b,1,4,7 7 7 7,int4,False,200,16,1.6561884880065918,13.178466796875,14.582763671875,293.92875599861145,26.07160496711731
gptj-6b,1,4,7 7 7 7,int4,False,50,32,0.41971762975056964,19.178466796875,20.676513671875,342.4686367511749,18.88201880455017
gptj-6b,1,4,7 7 7 7,int4,False,100,32,0.8890910943349203,19.178466796875,20.739013671875,342.4686367511749,21.177039861679077
gptj-6b,1,4,7 7 7 7,int4,False,200,32,1.959080696105957,20.053466796875,23.364013671875,342.4686367511749,27.875765085220337
gptj-6b,1,4,7 7 7 7,int4,False,50,64,0.6214401721954346,32.047607421875,35.153076171875,342.60967803001404,19.607588529586792
gptj-6b,1,4,7 7 7 7,int4,False,100,64,1.2900443077087402,31.129638671875,34.903076171875,342.60967803001404,24.09500813484192
gptj-6b,1,4,7 7 7 7,int4,False,200,64,2.943263371785482,33.797607421875,38.028076171875,342.60967803001404,33.645331621170044
gptj-6b,1,5,6 6 6 5 5,float16,False,50,1,0.9415120283762614,14.98040771484375,15.60150146484375,201.65482425689697,24.285154581069946
gptj-6b,1,5,6 6 6 5 5,float16,False,100,1,1.8851407368977864,15.04095458984375,15.60150146484375,201.65482425689697,29.968261241912842
gptj-6b,1,5,6 6 6 5 5,float16,False,200,1,3.776075839996338,15.06048583984375,15.69915771484375,201.65482425689697,41.12824773788452
gptj-6b,1,5,6 6 6 5 5,float16,False,50,8,0.9560791651407877,18.93157958984375,19.68743896484375,267.0929687023163,23.9784574508667
gptj-6b,1,5,6 6 6 5 5,float16,False,100,8,1.9242640336354573,18.95111083984375,19.64056396484375,267.0929687023163,30.042216300964355
gptj-6b,1,5,6 6 6 5 5,float16,False,200,8,3.9035075505574546,19.18157958984375,20.08978271484375,267.0929687023163,41.8513343334198
gptj-6b,1,5,6 6 6 5 5,float16,False,50,16,0.9922188917795817,23.93157958984375,24.82220458984375,212.89663004875183,24.069674730300903
gptj-6b,1,5,6 6 6 5 5,float16,False,100,16,2.0071213245391846,23.93157958984375,24.94720458984375,212.89663004875183,30.36212468147278
gptj-6b,1,5,6 6 6 5 5,float16,False,200,16,4.135612487792969,24.43157958984375,25.75970458984375,212.89663004875183,42.97922968864441
gptj-6b,1,5,6 6 6 5 5,float16,False,50,32,1.0547738075256348,36.43157958984375,37.72845458984375,268.8314108848572,25.009554624557495
gptj-6b,1,5,6 6 6 5 5,float16,False,100,32,2.1678210894266763,36.07806396484375,37.72845458984375,268.8314108848572,31.956636667251587
gptj-6b,1,5,6 6 6 5 5,float16,False,200,32,4.523337046305339,36.63861083984375,40.22845458984375,268.8314108848572,45.652538776397705
gptj-6b,1,5,6 6 6 5 5,float16,False,50,64,1.1702892780303955,48.43939208984375,50.51751708984375,255.4833426475525,25.440721035003662
gptj-6b,1,5,6 6 6 5 5,float16,False,100,64,2.401395638783773,48.43939208984375,50.51751708984375,255.4833426475525,33.56658625602722
gptj-6b,1,5,6 6 6 5 5,float16,False,200,64,5.188939571380615,50.43939208984375,54.01751708984375,255.4833426475525,49.42546272277832
gptj-6b,1,5,6 6 6 5 5,int8,False,50,1,0.5120596090952555,9.78900146484375,10.28509521484375,330.04073882102966,20.603492498397827
gptj-6b,1,5,6 6 6 5 5,int8,False,100,1,1.0206801096598308,9.76947021484375,10.28509521484375,330.04073882102966,24.380964517593384
gptj-6b,1,5,6 6 6 5 5,int8,False,200,1,2.047969659169515,9.80853271484375,10.34368896484375,330.04073882102966,29.974252223968506
gptj-6b,1,5,6 6 6 5 5,int8,False,50,8,0.5460207462310791,13.12493896484375,13.89837646484375,301.5752809047699,20.7006995677948
gptj-6b,1,5,6 6 6 5 5,int8,False,100,8,1.1009246508280437,13.26165771484375,13.85150146484375,301.5752809047699,23.863090753555298
gptj-6b,1,5,6 6 6 5 5,int8,False,200,8,2.2576531569163003,13.45501708984375,14.28509521484375,301.5752809047699,31.38252067565918
gptj-6b,1,5,6 6 6 5 5,int8,False,50,16,0.5746002991994222,17.30853271484375,18.23626708984375,357.1266565322876,20.839130640029907
gptj-6b,1,5,6 6 6 5 5,int8,False,100,16,1.1669482390085857,17.33978271484375,18.20501708984375,357.1266565322876,24.889644622802734
gptj-6b,1,5,6 6 6 5 5,int8,False,200,16,2.442120393117269,17.74603271484375,18.92376708984375,357.1266565322876,31.872790813446045
gptj-6b,1,5,6 6 6 5 5,int8,False,50,32,0.6150860786437988,24.82806396484375,26.51751708984375,301.59224677085876,21.389910459518433
gptj-6b,1,5,6 6 6 5 5,int8,False,100,32,1.2946314811706543,25.24603271484375,26.76751708984375,301.59224677085876,25.47484850883484
gptj-6b,1,5,6 6 6 5 5,int8,False,200,32,2.767620801925659,26.30853271484375,28.95501708984375,301.59224677085876,34.063469648361206
gptj-6b,1,5,6 6 6 5 5,int8,False,50,64,0.7602202097574869,41.30267333984375,43.36907958984375,357.21523571014404,21.97541880607605
