Model,TP,PP,PP_Map,DTYPE,INT8_KV_Cache,Output_Lenght,Batch_Size,Latency,Memory-Pre-Run,Memory-After-Run,Time-Gen-Graph,Time-Prof
llama-2-7b-sparseGPT,1,8,4 4 4 4 4 4 4 4,float16,False,10,1,0.3296920458475749,19.87060546875,20.86474609375,79.63417983055115,27.283403635025024
llama-2-7b-sparseGPT,1,8,4 4 4 4 4 4 4 4,float16,False,20,1,0.5530912081400553,19.51318359375,20.92724609375,79.63417983055115,28.788801193237305
llama-2-7b-sparseGPT,1,8,4 4 4 4 4 4 4 4,float16,False,50,1,1.2228206793467205,19.73974609375,20.92724609375,79.63417983055115,33.278379917144775
llama-2-7b-sparseGPT,1,8,4 4 4 4 4 4 4 4,float16,False,100,1,2.3388492266337075,19.61865234375,20.91162109375,79.63417983055115,39.49684238433838
llama-2-7b-sparseGPT,1,8,4 4 4 4 4 4 4 4,float16,False,200,1,4.5782919724782305,19.64990234375,20.92138671875,79.63417983055115,53.542686462402344
llama-2-7b-sparseGPT,2,1,32,float16,False,10,1,0.21239280700683594,14.25616455078125,15.217529296875,83.37743902206421,14.637590885162354
llama-2-7b-sparseGPT,2,1,32,float16,False,20,1,0.34465821584065753,13.9691162109375,15.217529296875,83.37743902206421,15.655486106872559
llama-2-7b-sparseGPT,2,1,32,float16,False,50,1,0.7359936237335205,14.0667724609375,15.217529296875,83.37743902206421,17.419903993606567
llama-2-7b-sparseGPT,2,1,32,float16,False,100,1,1.3939837614695232,14.2034912109375,15.217529296875,83.37743902206421,21.52286195755005
llama-2-7b-sparseGPT,2,1,32,float16,False,200,1,2.716957410176595,13.8909912109375,15.217529296875,83.37743902206421,29.51298975944519
llama-2-7b-sparseGPT,2,2,16 16,float16,False,10,1,0.21063868204752603,16.078857421875,18.30224609375,80.39471340179443,17.86250352859497
llama-2-7b-sparseGPT,2,2,16 16,float16,False,20,1,0.3378189404805501,16.078857421875,18.34130859375,80.39471340179443,19.44803285598755
llama-2-7b-sparseGPT,2,2,16 16,float16,False,50,1,0.7217275301615397,16.078857421875,18.30224609375,80.39471340179443,21.151036500930786
llama-2-7b-sparseGPT,2,2,16 16,float16,False,100,1,1.3555989265441895,16.078857421875,18.30224609375,80.39471340179443,24.991918325424194
llama-2-7b-sparseGPT,2,2,16 16,float16,False,200,1,2.639065742492676,16.078857421875,18.30224609375,80.39471340179443,32.85538196563721
llama-2-7b-sparseGPT,2,3,11 11 10,float16,False,10,1,0.2144315242767334,17.7686767578125,20.904541015625,79.07881021499634,21.429768323898315
llama-2-7b-sparseGPT,2,3,11 11 10,float16,False,20,1,0.3403751850128174,18.03814697265625,20.982666015625,79.07881021499634,22.414324522018433
llama-2-7b-sparseGPT,2,3,11 11 10,float16,False,50,1,0.7155466874440511,17.7686767578125,20.885009765625,79.07881021499634,24.210617065429688
llama-2-7b-sparseGPT,2,3,11 11 10,float16,False,100,1,1.3479082584381104,17.99908447265625,20.924072265625,79.07881021499634,28.178213596343994
llama-2-7b-sparseGPT,2,3,11 11 10,float16,False,200,1,2.6151532332102456,17.99908447265625,20.885009765625,79.07881021499634,35.621511697769165
llama-2-7b-sparseGPT,2,4,8 8 8 8,float16,False,10,1,0.21666534741719565,19.60888671875,23.5107421875,77.43784761428833,25.13856554031372
llama-2-7b-sparseGPT,2,4,8 8 8 8,float16,False,20,1,0.3452010154724121,19.73968505859375,23.7451171875,77.43784761428833,25.627312183380127
llama-2-7b-sparseGPT,2,4,8 8 8 8,float16,False,50,1,0.7175845305124918,19.82177734375,23.5498046875,77.43784761428833,27.59256625175476
llama-2-7b-sparseGPT,2,4,8 8 8 8,float16,False,100,1,1.3514210383097331,19.72015380859375,23.6669921875,77.43784761428833,31.41895079612732
llama-2-7b-sparseGPT,2,4,8 8 8 8,float16,False,200,1,2.6089070638020835,19.66943359375,23.6279296875,77.43784761428833,39.0041298866272
llama-2-7b-sparseGPT,4,1,32,float16,False,10,1,0.3899482885996501,16.188232421875,20.1474609375,69.06377506256104,17.952210426330566
llama-2-7b-sparseGPT,4,1,32,float16,False,20,1,0.4803744951883952,16.188232421875,20.1455078125,69.06377506256104,19.758241891860962
llama-2-7b-sparseGPT,4,1,32,float16,False,50,1,0.7527145544687907,16.188232421875,20.1474609375,69.06377506256104,20.35712766647339
llama-2-7b-sparseGPT,4,1,32,float16,False,100,1,1.2100365956624348,16.188232421875,20.1474609375,69.06377506256104,23.024413108825684
llama-2-7b-sparseGPT,4,1,32,float16,False,200,1,2.1133390267690024,16.188232421875,20.2255859375,69.06377506256104,28.258171558380127
llama-2-7b-sparseGPT,4,2,16 16,float16,False,10,1,0.398129145304362,21.24755859375,29.087890625,73.026615858078,28.737120866775513
llama-2-7b-sparseGPT,4,2,16 16,float16,False,20,1,0.48436705271402997,21.24755859375,29.302734375,73.026615858078,29.119749784469604
llama-2-7b-sparseGPT,4,2,16 16,float16,False,50,1,0.7423256238301595,21.24755859375,29.126953125,73.026615858078,30.704989194869995
llama-2-7b-sparseGPT,4,2,16 16,float16,False,100,1,1.1755952835083008,21.67327880859375,29.126953125,73.026615858078,33.19176268577576
llama-2-7b-sparseGPT,4,2,16 16,float16,False,200,1,2.0439578692118325,21.24755859375,29.244140625,73.026615858078,38.482649087905884
llama-2-7b-sparseGPT,8,1,32,float16,False,10,1,1.2079192797342937,20.07373046875,35.822265625,63.8237042427063,39.08875036239624
llama-2-7b-sparseGPT,8,1,32,float16,False,20,1,1.1836156845092773,20.28265380859375,35.861328125,63.8237042427063,34.66075658798218
llama-2-7b-sparseGPT,8,1,32,float16,False,50,1,1.5773946444193523,20.42132568359375,35.822265625,63.8237042427063,35.64084768295288
llama-2-7b-sparseGPT,8,1,32,float16,False,100,1,2.2696825663248696,20.4505615234375,35.822265625,63.8237042427063,38.91576600074768
llama-2-7b-sparseGPT,8,1,32,float16,False,200,1,3.352139870325724,20.18499755859375,35.900390625,63.8237042427063,46.04119682312012
llama-2-7b-wanda,1,1,32,float16,False,10,1,0.34317509333292645,13.03631591796875,13.59490966796875,96.28322196006775,16.187312126159668
llama-2-7b-wanda,1,1,32,float16,False,20,1,0.57048233350118,13.03631591796875,13.59295654296875,96.28322196006775,18.15437412261963
llama-2-7b-wanda,1,1,32,float16,False,50,1,1.2583130995432537,13.03631591796875,13.59490966796875,96.28322196006775,21.50887680053711
llama-2-7b-wanda,1,1,32,float16,False,100,1,2.403770844141642,13.03631591796875,13.59490966796875,96.28322196006775,28.479100227355957
llama-2-7b-wanda,1,1,32,float16,False,200,1,4.7053492069244385,13.03631591796875,13.65740966796875,96.28322196006775,42.32291889190674
llama-2-7b-wanda,1,2,16 16,float16,False,10,1,0.3348199526468913,13.7972412109375,14.5179443359375,87.96609425544739,16.618143320083618
llama-2-7b-wanda,1,2,16 16,float16,False,20,1,0.5581482251485189,13.7972412109375,14.5179443359375,87.96609425544739,18.331058502197266
llama-2-7b-wanda,1,2,16 16,float16,False,50,1,1.2316524187723796,13.7972412109375,14.5960693359375,87.96609425544739,21.99488139152527
llama-2-7b-wanda,1,2,16 16,float16,False,100,1,2.3538785775502524,13.7972412109375,14.5179443359375,87.96609425544739,28.976997137069702
llama-2-7b-wanda,1,2,16 16,float16,False,200,1,4.60489821434021,13.7972412109375,14.5804443359375,87.96609425544739,41.16710114479065
llama-2-7b-wanda,1,3,11 11 10,float16,False,10,1,0.32813286781311035,14.69683837890625,15.57183837890625,83.36941337585449,16.960069179534912
llama-2-7b-wanda,1,3,11 11 10,float16,False,20,1,0.5524709224700928,14.69683837890625,15.55621337890625,83.36941337585449,19.007261276245117
llama-2-7b-wanda,1,3,11 11 10,float16,False,50,1,1.2207587560017903,14.69683837890625,15.55621337890625,83.36941337585449,22.334720373153687
llama-2-7b-wanda,1,3,11 11 10,float16,False,100,1,2.3365097045898438,14.69683837890625,15.55621337890625,83.36941337585449,30.16501498222351
llama-2-7b-wanda,1,3,11 11 10,float16,False,200,1,4.577843427658081,14.69683837890625,15.61871337890625,83.36941337585449,43.37246298789978
llama-2-7b-wanda,1,4,8 8 8 8,float16,False,10,1,0.3255195617675781,15.826904296875,16.867919921875,80.16461753845215,19.475591897964478
llama-2-7b-wanda,1,4,8 8 8 8,float16,False,20,1,0.5479100545247396,15.826904296875,16.930419921875,80.16461753845215,21.087028741836548
llama-2-7b-wanda,1,4,8 8 8 8,float16,False,50,1,1.2178425788879395,15.994873046875,16.867919921875,80.16461753845215,24.608810663223267
llama-2-7b-wanda,1,4,8 8 8 8,float16,False,100,1,2.329526503880819,15.826904296875,16.836669921875,80.16461753845215,31.33033323287964
llama-2-7b-wanda,1,4,8 8 8 8,float16,False,200,1,4.564875682195027,15.826904296875,16.901123046875,80.16461753845215,45.404788970947266
llama-2-7b-wanda,1,5,7 7 6 6 6,float16,False,10,1,0.328835407892863,16.48040771484375,17.33587646484375,80.5163836479187,20.269171714782715
llama-2-7b-wanda,1,5,7 7 6 6 6,float16,False,20,1,0.5509885946909586,16.63275146484375,17.35150146484375,80.5163836479187,22.279555082321167
llama-2-7b-wanda,1,5,7 7 6 6 6,float16,False,50,1,1.2187989552815754,16.63275146484375,17.39837646484375,80.5163836479187,25.79685950279236
llama-2-7b-wanda,1,5,7 7 6 6 6,float16,False,100,1,2.3328736623128257,16.48040771484375,17.39837646484375,80.5163836479187,32.37782096862793
llama-2-7b-wanda,1,5,7 7 6 6 6,float16,False,200,1,4.570665597915649,16.57415771484375,17.39837646484375,80.5163836479187,45.74213171005249
llama-2-7b-wanda,1,6,6 6 5 5 5 5,float16,False,10,1,0.33069372177124023,17.9659423828125,18.9444580078125,80.73210597038269,23.618029356002808
llama-2-7b-wanda,1,6,6 6 5 5 5 5,float16,False,20,1,0.5507245063781738,17.9659423828125,18.8819580078125,80.73210597038269,25.510886192321777
llama-2-7b-wanda,1,6,6 6 5 5 5 5,float16,False,50,1,1.2202967802683513,17.9659423828125,18.8819580078125,80.73210597038269,29.2393856048584
llama-2-7b-wanda,1,6,6 6 5 5 5 5,float16,False,100,1,2.333761771519979,17.9659423828125,18.8975830078125,80.73210597038269,35.81962561607361
llama-2-7b-wanda,1,6,6 6 5 5 5 5,float16,False,200,1,4.566271384557088,17.9952392578125,18.9464111328125,80.73210597038269,49.152549743652344
llama-2-7b-wanda,1,7,5 5 5 5 4 4 4,float16,False,10,1,0.32834887504577637,18.24444580078125,18.98077392578125,78.66535472869873,24.46890425682068
llama-2-7b-wanda,1,7,5 5 5 5 4 4 4,float16,False,20,1,0.5498886108398438,18.04132080078125,19.09014892578125,78.66535472869873,26.342928647994995
llama-2-7b-wanda,1,7,5 5 5 5 4 4 4,float16,False,50,1,1.219380537668864,17.89874267578125,19.23077392578125,78.66535472869873,30.07411241531372
llama-2-7b-wanda,1,7,5 5 5 5 4 4 4,float16,False,100,1,2.3323025703430176,17.89874267578125,19.16827392578125,78.66535472869873,36.36647939682007
llama-2-7b-wanda,1,7,5 5 5 5 4 4 4,float16,False,200,1,4.568463881810506,18.05499267578125,19.15069580078125,78.66535472869873,49.816179037094116
llama-2-7b-wanda,1,8,4 4 4 4 4 4 4 4,float16,False,10,1,0.32940395673116046,19.34716796875,20.88427734375,78.19071173667908,30.71143889427185
llama-2-7b-wanda,1,8,4 4 4 4 4 4 4 4,float16,False,20,1,0.5533710320790609,19.22607421875,20.83740234375,78.19071173667908,29.36974549293518
llama-2-7b-wanda,1,8,4 4 4 4 4 4 4 4,float16,False,50,1,1.223331610361735,19.85888671875,20.94677734375,78.19071173667908,33.62476062774658
llama-2-7b-wanda,1,8,4 4 4 4 4 4 4 4,float16,False,100,1,2.338271220525106,19.50537109375,20.94677734375,78.19071173667908,40.09218168258667
llama-2-7b-wanda,1,8,4 4 4 4 4 4 4 4,float16,False,200,1,4.583258072535197,19.29833984375,21.12060546875,78.19071173667908,53.449037313461304
llama-2-7b-wanda,2,1,32,float16,False,10,1,0.21326168378194174,13.9046630859375,15.211669921875,83.0502758026123,15.770679235458374
llama-2-7b-wanda,2,1,32,float16,False,20,1,0.3430635134379069,14.2386474609375,15.211669921875,83.0502758026123,15.537030220031738
llama-2-7b-wanda,2,1,32,float16,False,50,1,0.7386360963185629,13.8851318359375,15.211669921875,83.0502758026123,18.26608371734619
llama-2-7b-wanda,2,1,32,float16,False,100,1,1.3999834855397542,13.9046630859375,15.211669921875,83.0502758026123,21.38765263557434
llama-2-7b-wanda,2,1,32,float16,False,200,1,2.720454374949137,13.8851318359375,15.211669921875,83.0502758026123,29.734458684921265
llama-2-7b-wanda,2,2,16 16,float16,False,10,1,0.20948076248168945,16.039794921875,18.26318359375,79.91543793678284,18.88142991065979
llama-2-7b-wanda,2,2,16 16,float16,False,20,1,0.335525115331014,16.039794921875,18.30224609375,79.91543793678284,19.844506978988647
llama-2-7b-wanda,2,2,16 16,float16,False,50,1,0.719369093577067,16.039794921875,18.26318359375,79.91543793678284,21.63464379310608
llama-2-7b-wanda,2,2,16 16,float16,False,100,1,1.352273941040039,16.039794921875,18.26318359375,79.91543793678284,25.526479482650757
llama-2-7b-wanda,2,2,16 16,float16,False,200,1,2.634164810180664,16.039794921875,18.26318359375,79.91543793678284,32.95678687095642
llama-2-7b-wanda,2,3,11 11 10,float16,False,10,1,0.21610180536905924,18.11627197265625,20.943603515625,77.80605792999268,21.250434637069702
llama-2-7b-wanda,2,3,11 11 10,float16,False,20,1,0.3408972422281901,17.8077392578125,20.943603515625,77.80605792999268,22.375478267669678
llama-2-7b-wanda,2,3,11 11 10,float16,False,50,1,0.7173254489898682,18.21783447265625,21.060791015625,77.80605792999268,24.74505090713501
llama-2-7b-wanda,2,3,11 11 10,float16,False,100,1,1.3518293698628743,17.8077392578125,21.021728515625,77.80605792999268,28.237359762191772
llama-2-7b-wanda,2,3,11 11 10,float16,False,200,1,2.6198286215464273,17.8077392578125,20.924072265625,77.80605792999268,35.69725561141968
llama-2-7b-wanda,2,4,8 8 8 8,float16,False,10,1,0.21892182032267252,19.82757568359375,23.6376953125,74.91921949386597,25.138124227523804
llama-2-7b-wanda,2,4,8 8 8 8,float16,False,20,1,0.34325146675109863,20.00531005859375,23.6376953125,74.91921949386597,26.07542109489441
llama-2-7b-wanda,2,4,8 8 8 8,float16,False,50,1,0.7228603363037109,19.75927734375,23.6181640625,74.91921949386597,27.96023440361023
llama-2-7b-wanda,2,4,8 8 8 8,float16,False,100,1,1.3519562880198162,20.1224365234375,23.6181640625,74.91921949386597,31.30659031867981
llama-2-7b-wanda,2,4,8 8 8 8,float16,False,200,1,2.611233711242676,19.88812255859375,23.7158203125,74.91921949386597,39.140681982040405
llama-2-7b-wanda,4,1,32,float16,False,10,1,0.3924039999643962,16.153076171875,20.1103515625,69.82126832008362,23.398586988449097
llama-2-7b-wanda,4,1,32,float16,False,20,1,0.4879136880238851,16.36199951171875,20.1123046875,69.82126832008362,19.50920057296753
llama-2-7b-wanda,4,1,32,float16,False,50,1,0.7517065207163492,16.153076171875,20.1123046875,69.82126832008362,20.032459259033203
llama-2-7b-wanda,4,1,32,float16,False,100,1,1.203780730565389,16.70184326171875,20.1123046875,69.82126832008362,22.88403582572937
llama-2-7b-wanda,4,1,32,float16,False,200,1,2.108693997065226,16.38153076171875,20.1904296875,69.82126832008362,28.350904941558838
llama-2-7b-wanda,4,2,16 16,float16,False,10,1,0.39838258425394696,21.27685546875,29.234375,69.87065410614014,29.32229208946228
llama-2-7b-wanda,4,2,16 16,float16,False,20,1,0.4847155412038167,21.27685546875,29.13671875,69.87065410614014,29.09045147895813
llama-2-7b-wanda,4,2,16 16,float16,False,50,1,0.7386834621429443,21.27685546875,29.1953125,69.87065410614014,30.467145681381226
llama-2-7b-wanda,4,2,16 16,float16,False,100,1,1.1801655292510986,21.27685546875,29.15625,69.87065410614014,33.5960795879364
llama-2-7b-wanda,4,2,16 16,float16,False,200,1,2.0481622219085693,21.27685546875,29.41015625,69.87065410614014,38.35701370239258
llama-2-7b-wanda,8,1,32,float16,False,10,1,1.2205932140350342,20.04638671875,35.8125,63.51875424385071,33.01230549812317
llama-2-7b-wanda,8,1,32,float16,False,20,1,1.3266499837239583,20.31591796875,35.853515625,63.51875424385071,33.894660234451294
llama-2-7b-wanda,8,1,32,float16,False,50,1,1.9301867485046387,20.49365234375,35.8515625,63.51875424385071,37.09011363983154
llama-2-7b-wanda,8,1,32,float16,False,100,1,2.365594466527303,20.21624755859375,35.814453125,63.51875424385071,39.97372627258301
llama-2-7b-wanda,8,1,32,float16,False,200,1,3.649920622507731,20.17718505859375,35.873046875,63.51875424385071,46.99246382713318
llama-2-7b-wanda24,1,1,32,float16,False,10,1,0.3423394362131755,13.01483154296875,13.57342529296875,98.45487689971924,20.82918882369995
llama-2-7b-wanda24,1,1,32,float16,False,20,1,0.5710693995157877,13.01483154296875,13.57342529296875,98.45487689971924,22.650336742401123
llama-2-7b-wanda24,1,1,32,float16,False,50,1,1.2554411888122559,13.01483154296875,13.57342529296875,98.45487689971924,25.782827377319336
llama-2-7b-wanda24,1,1,32,float16,False,100,1,2.402220884958903,13.01483154296875,13.57342529296875,98.45487689971924,32.993422508239746
llama-2-7b-wanda24,1,1,32,float16,False,200,1,4.705177386601766,13.01483154296875,13.63397216796875,98.45487689971924,46.987088680267334
llama-2-7b-wanda24,1,2,16 16,float16,False,10,1,0.3348809878031413,13.7972412109375,14.5179443359375,88.0592634677887,15.030617237091064
llama-2-7b-wanda24,1,2,16 16,float16,False,20,1,0.5602724552154541,13.7972412109375,14.5179443359375,88.0592634677887,16.9548282623291
llama-2-7b-wanda24,1,2,16 16,float16,False,50,1,1.2334303855895996,13.7972412109375,14.5179443359375,88.0592634677887,20.91171145439148
llama-2-7b-wanda24,1,2,16 16,float16,False,100,1,2.3603219985961914,13.7972412109375,14.5179443359375,88.0592634677887,27.66971468925476
llama-2-7b-wanda24,1,2,16 16,float16,False,200,1,4.6061469713846845,13.7972412109375,14.5980224609375,88.0592634677887,40.8488450050354
llama-2-7b-wanda24,1,3,11 11 10,float16,False,10,1,0.3296327590942383,14.63433837890625,15.52496337890625,84.04740262031555,17.239967584609985
llama-2-7b-wanda24,1,3,11 11 10,float16,False,20,1,0.5492875576019287,14.63433837890625,15.50933837890625,84.04740262031555,18.829405307769775
llama-2-7b-wanda24,1,3,11 11 10,float16,False,50,1,1.2195092837015789,14.63433837890625,15.57183837890625,84.04740262031555,22.024083375930786
llama-2-7b-wanda24,1,3,11 11 10,float16,False,100,1,2.33180832862854,14.63433837890625,15.49371337890625,84.04740262031555,29.043392658233643
llama-2-7b-wanda24,1,3,11 11 10,float16,False,200,1,4.569846312204997,14.63433837890625,15.57379150390625,84.04740262031555,42.1623260974884
llama-2-7b-wanda24,1,4,8 8 8 8,float16,False,10,1,0.32576759656270343,15.867919921875,16.877685546875,78.19655990600586,20.049309015274048
llama-2-7b-wanda24,1,4,8 8 8 8,float16,False,20,1,0.5476885636647543,15.867919921875,16.877685546875,78.19655990600586,21.16075372695923
llama-2-7b-wanda24,1,4,8 8 8 8,float16,False,50,1,1.2141014734903972,15.867919921875,16.877685546875,78.19655990600586,24.975785970687866
llama-2-7b-wanda24,1,4,8 8 8 8,float16,False,100,1,2.3323989709218345,15.867919921875,16.877685546875,78.19655990600586,31.322766542434692
llama-2-7b-wanda24,1,4,8 8 8 8,float16,False,200,1,4.565359433492024,16.194091796875,16.942138671875,78.19655990600586,44.829076528549194
llama-2-7b-wanda24,1,5,7 7 6 6 6,float16,False,10,1,0.32749470074971515,16.29876708984375,17.29095458984375,77.38580250740051,20.07976484298706
llama-2-7b-wanda24,1,5,7 7 6 6 6,float16,False,20,1,0.5497934818267822,16.43548583984375,17.36907958984375,77.38580250740051,21.996330499649048
llama-2-7b-wanda24,1,5,7 7 6 6 6,float16,False,50,1,1.2156911691029866,16.43548583984375,17.32220458984375,77.38580250740051,25.434319019317627
llama-2-7b-wanda24,1,5,7 7 6 6 6,float16,False,100,1,2.3273508548736572,16.43548583984375,17.35345458984375,77.38580250740051,31.769882440567017
llama-2-7b-wanda24,1,5,7 7 6 6 6,float16,False,200,1,4.562927007675171,16.45892333984375,17.42376708984375,77.38580250740051,45.371798515319824
llama-2-7b-wanda24,1,6,6 6 5 5 5 5,float16,False,10,1,0.32930874824523926,17.7999267578125,18.8819580078125,77.01068568229675,23.342621326446533
llama-2-7b-wanda24,1,6,6 6 5 5 5 5,float16,False,20,1,0.5501174132029215,17.6788330078125,18.8038330078125,77.01068568229675,24.71050238609314
llama-2-7b-wanda24,1,6,6 6 5 5 5 5,float16,False,50,1,1.2167224884033203,17.8507080078125,18.8038330078125,77.01068568229675,28.75134515762329
llama-2-7b-wanda24,1,6,6 6 5 5 5 5,float16,False,100,1,2.330572525660197,17.7198486328125,18.8507080078125,77.01068568229675,35.01746463775635
llama-2-7b-wanda24,1,6,6 6 5 5 5 5,float16,False,200,1,4.560154438018799,17.8096923828125,18.8038330078125,77.01068568229675,48.63128662109375
llama-2-7b-wanda24,1,7,5 5 5 5 4 4 4,float16,False,10,1,0.3289656639099121,18.07061767578125,19.14093017578125,76.40257382392883,25.709203004837036
llama-2-7b-wanda24,1,7,5 5 5 5 4 4 4,float16,False,20,1,0.5502688884735107,17.94952392578125,19.14093017578125,76.40257382392883,26.42653751373291
llama-2-7b-wanda24,1,7,5 5 5 5 4 4 4,float16,False,50,1,1.218683083852132,18.02960205078125,19.09405517578125,76.40257382392883,29.73546004295349
llama-2-7b-wanda24,1,7,5 5 5 5 4 4 4,float16,False,100,1,2.334650913874308,18.07061767578125,19.15655517578125,76.40257382392883,36.70420551300049
llama-2-7b-wanda24,1,7,5 5 5 5 4 4 4,float16,False,200,1,4.571382522583008,17.84405517578125,19.25421142578125,76.40257382392883,49.98004651069641
llama-2-7b-wanda24,1,8,4 4 4 4 4 4 4 4,float16,False,10,1,0.32993467648824054,19.48388671875,21.03662109375,77.73833894729614,28.43526530265808
llama-2-7b-wanda24,1,8,4 4 4 4 4 4 4 4,float16,False,20,1,0.5568625926971436,19.69677734375,20.95849609375,77.73833894729614,29.528549909591675
llama-2-7b-wanda24,1,8,4 4 4 4 4 4 4 4,float16,False,50,1,1.2226733366648357,19.69677734375,21.03662109375,77.73833894729614,32.94474196434021
