timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2025/03/18 02:37:17.938, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:18.939, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:18.940, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:18.941, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:18.942, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:18.942, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:18.943, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:18.944, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:18.944, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:19.946, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:19.947, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:19.948, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:19.948, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:19.949, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:19.950, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:19.951, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:19.951, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:20.952, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:20.953, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:20.954, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:20.955, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:20.955, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:20.956, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:20.956, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:20.957, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:37:21.958, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
