timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2025/03/18 02:15:45.430, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:45.431, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 42, 1 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:45.431, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:45.432, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:45.432, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:46.433, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 8 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:46.434, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 4 %, 1 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:46.435, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 43, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:46.435, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:46.436, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:46.437, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:46.437, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:46.438, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:47.439, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 4 %, 1 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:47.439, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 48, 8 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:47.440, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 43, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:47.440, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:47.441, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:47.442, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:47.442, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:47.443, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:48.444, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 8 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:48.444, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 4 %, 1 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:48.445, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 43, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:48.445, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:48.446, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:48.446, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:48.447, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:48.448, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:49.448, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 6 %, 1 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:49.449, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 8 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:49.449, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 43, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:49.450, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:49.451, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:49.451, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:49.452, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:49.452, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:50.453, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 9 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:50.454, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 8 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:50.455, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 43, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:50.455, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:50.456, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:50.456, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:50.457, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:50.457, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:51.458, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 10 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:51.459, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 48, 6 %, 1 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:51.459, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 43, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:51.460, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:51.460, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:51.461, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:51.461, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:51.462, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:52.462, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 9 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:52.463, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 48, 6 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:52.464, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 43, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:52.465, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:52.465, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:52.466, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:52.467, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:52.467, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 37, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:53.468, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 49, 10 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:53.469, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 47, 9 %, 2 %, 49140 MiB, 47234 MiB, 1442 MiB
2025/03/18 02:15:53.470, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 42, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:53.470, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 38, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
2025/03/18 02:15:53.471, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 41, 0 %, 0 %, 49140 MiB, 47316 MiB, 1360 MiB
