timestamp, name, pci.bus_id, driver_version, pstate, pcie.link.gen.max, pcie.link.gen.current, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2025/03/18 02:22:47.123, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:48.124, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 47, 12 %, 1 %, 49140 MiB, 47862 MiB, 814 MiB
2025/03/18 02:22:48.125, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 24 %, 4 %, 49140 MiB, 47830 MiB, 846 MiB
2025/03/18 02:22:48.125, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 34, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:48.126, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:48.127, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:48.127, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:48.128, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:48.128, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:49.129, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 47, 20 %, 2 %, 49140 MiB, 47826 MiB, 850 MiB
2025/03/18 02:22:49.130, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 21 %, 4 %, 49140 MiB, 47794 MiB, 882 MiB
2025/03/18 02:22:49.130, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 34, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:49.131, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:49.132, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:49.132, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:49.133, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:49.133, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:50.134, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 47, 20 %, 2 %, 49140 MiB, 47826 MiB, 850 MiB
2025/03/18 02:22:50.135, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 17 %, 3 %, 49140 MiB, 47794 MiB, 882 MiB
2025/03/18 02:22:50.135, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 34, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:50.136, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:50.136, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:50.137, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:50.137, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:50.138, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:51.139, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 47, 17 %, 1 %, 49140 MiB, 47788 MiB, 888 MiB
2025/03/18 02:22:51.140, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 13 %, 2 %, 49140 MiB, 47756 MiB, 920 MiB
2025/03/18 02:22:51.141, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 34, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:51.141, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:51.142, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:51.142, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:51.143, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:51.143, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:52.144, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 47, 14 %, 1 %, 49140 MiB, 47788 MiB, 888 MiB
2025/03/18 02:22:52.145, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 18 %, 3 %, 49140 MiB, 47756 MiB, 920 MiB
2025/03/18 02:22:52.145, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 33, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:52.146, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:52.147, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:52.148, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:52.148, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:52.149, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 28, 1 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:53.150, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 47, 21 %, 2 %, 49140 MiB, 47788 MiB, 888 MiB
2025/03/18 02:22:53.150, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 13 %, 2 %, 49140 MiB, 47756 MiB, 920 MiB
2025/03/18 02:22:53.151, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 33, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:53.151, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:53.152, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:53.153, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:53.154, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:53.155, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:54.156, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 48, 26 %, 2 %, 49140 MiB, 47748 MiB, 928 MiB
2025/03/18 02:22:54.158, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 18 %, 3 %, 49140 MiB, 47716 MiB, 960 MiB
2025/03/18 02:22:54.158, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 33, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:54.159, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:54.160, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:54.161, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:54.162, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:54.163, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:55.163, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 47, 15 %, 1 %, 49140 MiB, 47748 MiB, 928 MiB
2025/03/18 02:22:55.164, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 28 %, 5 %, 49140 MiB, 47716 MiB, 960 MiB
2025/03/18 02:22:55.164, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 34, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:55.165, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:55.166, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:55.167, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:55.168, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:55.168, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:56.169, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 47, 22 %, 2 %, 49140 MiB, 47706 MiB, 970 MiB
2025/03/18 02:22:56.170, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 16 %, 3 %, 49140 MiB, 47674 MiB, 1002 MiB
2025/03/18 02:22:56.170, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 34, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:56.171, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:56.171, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:56.172, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:56.177, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:56.178, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:57.179, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 47, 25 %, 2 %, 49140 MiB, 47706 MiB, 970 MiB
2025/03/18 02:22:57.180, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 22 %, 4 %, 49140 MiB, 47674 MiB, 1002 MiB
2025/03/18 02:22:57.186, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 34, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:57.186, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:57.187, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:57.187, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:57.188, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:57.189, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:58.189, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 48, 17 %, 1 %, 49140 MiB, 47662 MiB, 1014 MiB
2025/03/18 02:22:58.190, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 20 %, 4 %, 49140 MiB, 47630 MiB, 1046 MiB
2025/03/18 02:22:58.190, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 33, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:58.191, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:58.191, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:58.192, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:58.193, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:58.193, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:59.194, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 48, 31 %, 3 %, 49140 MiB, 47662 MiB, 1014 MiB
2025/03/18 02:22:59.195, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 28 %, 5 %, 49140 MiB, 47630 MiB, 1046 MiB
2025/03/18 02:22:59.195, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 33, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:59.196, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:59.197, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:59.197, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:59.198, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:22:59.199, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:00.199, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 48, 16 %, 1 %, 49140 MiB, 47616 MiB, 1060 MiB
2025/03/18 02:23:00.200, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 16 %, 3 %, 49140 MiB, 47584 MiB, 1092 MiB
2025/03/18 02:23:00.201, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 33, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:00.201, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:00.202, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:00.203, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:00.203, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:00.204, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:01.204, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 48, 30 %, 3 %, 49140 MiB, 47616 MiB, 1060 MiB
2025/03/18 02:23:01.205, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 45, 32 %, 6 %, 49140 MiB, 47584 MiB, 1092 MiB
2025/03/18 02:23:01.206, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 33, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:01.207, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:01.207, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:01.208, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:01.208, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:01.209, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:02.210, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 48, 26 %, 2 %, 49140 MiB, 47568 MiB, 1108 MiB
2025/03/18 02:23:02.210, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 32 %, 6 %, 49140 MiB, 47536 MiB, 1140 MiB
2025/03/18 02:23:02.211, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 34, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:02.212, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:02.212, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:02.213, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:02.214, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:02.214, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:03.215, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 48, 18 %, 2 %, 49140 MiB, 47568 MiB, 1108 MiB
2025/03/18 02:23:03.216, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 17 %, 3 %, 49140 MiB, 47536 MiB, 1140 MiB
2025/03/18 02:23:03.217, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 34, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:03.218, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:03.218, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:03.219, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:03.220, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:03.220, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:04.221, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 48, 19 %, 2 %, 49140 MiB, 47518 MiB, 1158 MiB
2025/03/18 02:23:04.222, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 45, 21 %, 4 %, 49140 MiB, 47486 MiB, 1190 MiB
2025/03/18 02:23:04.222, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 34, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:04.223, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:04.223, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:04.224, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:04.225, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:04.225, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:05.226, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 48, 31 %, 3 %, 49140 MiB, 47518 MiB, 1158 MiB
2025/03/18 02:23:05.227, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 45, 33 %, 6 %, 49140 MiB, 47486 MiB, 1190 MiB
2025/03/18 02:23:05.227, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 33, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:05.228, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:05.229, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:05.229, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:05.230, NVIDIA RTX A6000, 00000000:C1:00.0, 535.183.01, P8, 4, 1, 30, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:05.230, NVIDIA RTX A6000, 00000000:E1:00.0, 535.183.01, P8, 4, 1, 27, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:06.231, NVIDIA RTX A6000, 00000000:01:00.0, 535.183.01, P2, 4, 4, 48, 31 %, 3 %, 49140 MiB, 47518 MiB, 1158 MiB
2025/03/18 02:23:06.232, NVIDIA RTX A6000, 00000000:25:00.0, 535.183.01, P2, 4, 4, 44, 31 %, 6 %, 49140 MiB, 47486 MiB, 1190 MiB
2025/03/18 02:23:06.232, NVIDIA RTX A6000, 00000000:41:00.0, 535.183.01, P8, 4, 1, 33, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:06.233, NVIDIA RTX A6000, 00000000:61:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:06.233, NVIDIA RTX A6000, 00000000:81:00.0, 535.183.01, P8, 4, 1, 29, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
2025/03/18 02:23:06.234, NVIDIA RTX A6000, 00000000:A1:00.0, 535.183.01, P8, 4, 1, 28, 0 %, 0 %, 49140 MiB, 48666 MiB, 10 MiB
